Outfall Structure,Outfall Location,Tide Gate #,Waterway Reach,Plant,Open date/time,Close date/time,Gate Open Period
"DS-D21,25",North Side of Lake St. and East of 1st Ave.,TG1,DesPlaines Middle,Stickney,5/12/2016 2:57,5/12/2016 3:14,:00:16:20
DS-D17,Fullerton Ave Ext. (W),TG2,DesPlaines Middle,Stickney,5/12/2016 2:59,5/12/2016 3:17,:00:18:04
"DS-D37,38",31st St. and Forest Ave (W),TG1,Salt Cr,Stickney,5/12/2016 3:13,5/12/2016 3:19,:00:06:24
DS-M83,Melrose St & North Rockwell St (W),TG1,NBCR Lower (NSC Confluence),Stickney,5/12/2016 3:08,5/12/2016 3:22,:00:14:00
TG-I12,Albany Ave (N),TG1,Collateral Channel,Stickney,5/12/2016 3:08,5/12/2016 3:26,:00:17:16
"DS-D21,25",South Side of Lake St and 1st Ave (W),TG2,DesPlaines Middle,Stickney,5/12/2016 2:55,5/12/2016 3:26,:00:30:56
DS-M21,Western Ave (S),TG2,CSSC Upper (SWRP),Stickney,5/12/2016 3:28,5/12/2016 3:30,:00:01:44
DS-D20I,Lyndale and Palmer Ave (W),TG1,DesPlaines Middle,Stickney,5/12/2016 2:23,5/12/2016 3:30,:01:07:24
TG-M94,Ardmore Ave (E),TG1,NSC Lower (NSWRP),Stickney,5/12/2016 3:07,5/12/2016 3:33,:00:26:32
DS-M104E,Main St (E),TG1,NSC Upper (NSWRP),Stickney,5/12/2016 3:18,5/12/2016 3:37,:00:18:16
DS-M30,35th St. (W),TG1,SF SB Chicago R,Stickney,5/12/2016 3:18,5/12/2016 3:39,:00:21:16
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/12/2016 3:06,5/12/2016 3:43,:00:36:28
DS-M70,North Ave (E),TG1,NBCR Lower (NSC Confluence),Stickney,5/12/2016 2:27,5/12/2016 3:46,:01:19:24
DS-M47,Maxwell St (Maxwell & Lumber) (W),TG1,SB Chicago R,Stickney,5/12/2016 2:49,5/12/2016 3:48,:00:59:56
DS-D11,Belmont Ave (E),TG1,DesPlaines Middle,Stickney,5/12/2016 3:13,5/12/2016 3:50,:00:36:44
DS-M97,Pratt Ave (E),TG1,NSC Lower (NSWRP),Stickney,5/12/2016 3:09,5/12/2016 3:57,:00:48:04
DS-M97,Pratt Ave (E),TG2,NSC Lower (NSWRP),Stickney,5/12/2016 3:09,5/12/2016 3:57,:00:48:04
DS-M97,North Shore Ave (E),TG3,NSC Lower (NSWRP),Stickney,5/12/2016 3:20,5/12/2016 3:59,:00:38:36
DS-M114N,Sheridan Rd (Wilmette P.S.) (W),TG1,NSC Upper (NSWRP),Stickney,5/12/2016 3:16,5/12/2016 4:03,:00:47:16
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/12/2016 2:43,5/12/2016 4:04,:01:20:48
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,5/12/2016 3:00,5/12/2016 4:10,:01:10:08
DS-M30,35th St. (W),TG1,SF SB Chicago R,Stickney,5/12/2016 3:54,5/12/2016 4:13,:00:18:16
DS-M105W,Greenwood St & McCormick Blvd (W),TG1,NSC Upper (NSWRP),Stickney,5/1/2016 21:59,5/12/2016 4:15,:06:15:36
DS-D33,1st Ave & Roosevelt Rd (W),TG1,DesPlaines Middle,Stickney,5/12/2016 2:30,5/12/2016 4:26,:01:55:40
"DS-D19,23",North Ave (Thatcher Rd) (E),TG1,DesPlaines Middle,Stickney,5/12/2016 2:37,5/12/2016 4:28,:01:50:12
DS-M106E,Lake St (E),TG1,NSC Upper (NSWRP),Stickney,5/12/2016 3:14,5/12/2016 4:28,:01:13:44
DS-M80,"Leavitt St East Bank (N), Southwest of DS-M80",TG1,NBCR Lower (NSC Confluence),Stickney,5/12/2016 2:39,5/12/2016 4:29,:01:49:24
DS-M109N,Green Bay Rd & McCormick (W),TG1,NSC Upper (NSWRP),Stickney,5/12/2016 3:11,5/12/2016 4:29,:01:17:40
DS-M45,14th St (E),TG1,SB Chicago R,Stickney,5/12/2016 3:12,5/12/2016 4:31,:01:18:50
DS-M21,Western Ave (S),TG2,CSSC Upper (SWRP),Stickney,5/12/2016 3:30,5/12/2016 4:31,:01:00:40
DS-M40,Normal Ave (S),TG2,SB Chicago R,Stickney,5/12/2016 3:24,5/12/2016 4:33,:01:08:16
DS-D07,Devon Ave (E),TG3,DesPlaines Upper,Stickney,5/12/2016 3:09,5/12/2016 4:35,:01:25:52
DS-M21,Western Ave (S),TG1,CSSC Upper (SWRP),Stickney,5/12/2016 3:27,5/12/2016 4:35,:01:08:12
DS-M40,Normal Ave (S),TG1,SB Chicago R,Stickney,5/12/2016 3:24,5/12/2016 4:36,:01:11:52
DS-M104W,Main St (W),TG1,NSC Upper (NSWRP),Stickney,5/12/2016 2:57,5/12/2016 4:37,:01:40:48
DS-M49,Roosevelt Rd (Roosevelt & Lumber) (W),TG1,SB Chicago R,Stickney,5/12/2016 3:12,5/12/2016 4:44,:01:32:20
DS-D26,Lake St (South of the bridge) (E),TG1,DesPlaines Middle,Stickney,5/12/2016 2:35,5/12/2016 4:46,:02:10:52
DS-D09,Foster Ave (N),TG2,DesPlaines Middle,Stickney,5/12/2016 3:17,5/12/2016 4:51,:01:33:36
DS-M51,Harrison St (W),TG1,SB Chicago R,Stickney,5/12/2016 3:11,5/12/2016 4:55,:01:43:48
TG-M22,Oakley Ave (N),TG2,CSSC Upper (SWRP),Stickney,5/12/2016 2:47,5/12/2016 5:08,:02:21:08
DS-D09,Foster Ave (N),TG1,DesPlaines Middle,Stickney,5/12/2016 3:17,5/12/2016 5:14,:01:56:40
TG-I32,Polk St (W),TG1,SB Chicago R,Stickney,5/12/2016 3:36,5/12/2016 5:17,:01:40:44
DS-M73,McLean Ave (W),TG1,NBCR Lower (NSC Confluence),Stickney,5/12/2016 2:37,5/12/2016 5:19,:02:42:16
DS-M38,Union Ave (N),TG2,SB Chicago R,Stickney,5/12/2016 3:21,5/12/2016 5:19,:01:58:48
DS-M84,Roscoe St (W),TG2,NBCR Lower (NSC Confluence),Stickney,5/12/2016 2:44,5/12/2016 5:21,:02:37:00
DS-D32,Maybrook Dr - C&NW RR (S),TG1,DesPlaines Middle,Stickney,5/12/2016 2:05,5/12/2016 5:23,:03:17:32
DS-M38,Union Ave (N),TG1,SB Chicago R,Stickney,5/12/2016 3:21,5/12/2016 5:24,:02:02:16
"DS-D37,38",30th St. and Forest Ave. (W),TG2,Salt Cr,Stickney,5/12/2016 2:10,5/12/2016 5:24,:03:14:00
DS-M84,Roscoe St (W),TG4,NBCR Lower (NSC Confluence),Stickney,5/12/2016 2:44,5/12/2016 5:24,:02:39:40
DS-D06,Touhy Ave (E),TG1,DesPlaines Upper,Stickney,5/12/2016 3:06,5/12/2016 5:25,:02:19:08
DS-M19,California Ave (S),TG2,CSSC Upper (SWRP),Stickney,5/12/2016 3:55,5/12/2016 5:30,:01:35:04
DS-D07,Devon Ave (E),TG2,DesPlaines Upper,Stickney,5/12/2016 3:08,5/12/2016 5:32,:02:24:12
DS-M13,"Laramie Ave ext. (Edmeir Rd, SE of SWRP guardhouse) (N)",TG1,CSSC Upper (SWRP),Stickney,5/12/2016 2:42,5/12/2016 5:38,:02:55:16
DS-M13,"Laramie Ave ext. (Edmeir Rd, SE of SWRP guardhouse) (N)",TG1,CSSC Upper (SWRP),Stickney,5/12/2016 5:38,5/12/2016 5:40,:00:01:52
DS-M61A,Fulton St & Canal St (W),TG2,NBCR Lower (NSC Confluence),Stickney,5/12/2016 3:10,5/12/2016 5:44,:02:34:28
DS-M61A,Fulton St & Canal St (W),TG2,NBCR Lower (NSC Confluence),Stickney,5/12/2016 5:47,5/12/2016 5:50,:00:02:32
DS-D15,Franklin St (W),TG1,DesPlaines Middle,Stickney,5/12/2016 2:26,5/12/2016 5:56,:03:29:56
DS-D13,Robinson Rd (W),TG1,DesPlaines Middle,Stickney,5/12/2016 2:57,5/12/2016 5:58,:03:01:00
DS-M61A,Fulton St & Canal St (W),TG2,NBCR Lower (NSC Confluence),Stickney,5/12/2016 5:56,5/12/2016 5:59,:00:03:04
DS-D35,26th St (West abutement of the bridge) (W),TG1,DesPlaines Middle,Stickney,5/12/2016 2:08,5/12/2016 6:04,:03:55:56
DS-M61A,Fulton St & Canal St (W),TG2,NBCR Lower (NSC Confluence),Stickney,5/12/2016 6:05,5/12/2016 6:08,:00:03:24
DS-M61A,Fulton St & Canal St (W),TG2,NBCR Lower (NSC Confluence),Stickney,5/12/2016 6:14,5/12/2016 6:17,:00:02:32
DS-M79,Logan Blvd (W),TG2,NBCR Lower (NSC Confluence),Stickney,5/12/2016 2:37,5/12/2016 6:17,:03:39:28
DS-D28,Van Buren ext. in Concordia Cemetery (At C&NW Rail Rd) (E),TG1,DesPlaines Middle,Stickney,5/12/2016 2:21,5/12/2016 6:21,:03:59:20
DS-D07,South Devon Ave. & E. River Road (E),TG1,DesPlaines Upper,Stickney,5/12/2016 3:07,5/12/2016 6:28,:03:20:40
DS-M09,Hiawatha Ave (Highland Ave ext.) (N),TG1,CSSC Lower (SWRP),Stickney,5/12/2016 2:51,5/12/2016 6:35,:03:44:12
DS-M79,Logan Blvd (W),TG3,NBCR Lower (NSC Confluence),Stickney,5/12/2016 3:29,5/12/2016 6:49,:03:19:36
DS-M10,Lombard Ave (N),TG2,CSSC Lower (SWRP),Stickney,5/12/2016 3:05,5/12/2016 6:51,:03:46:16
DS-M10,Lombard Ave (N),TG3,CSSC Lower (SWRP),Stickney,5/12/2016 3:06,5/12/2016 6:52,:03:46:24
DS-D31,Washington Blvd (S of Bridge) (W),TG1,DesPlaines Middle,Stickney,5/12/2016 2:14,5/12/2016 7:02,:04:48:16
DS-M25,Paulina St (N),TG1,SB Chicago R,Stickney,5/12/2016 2:43,5/12/2016 7:31,:04:48:20
TG-I12,Albany Ave (N),TG1,Collateral Channel,Stickney,5/12/2016 3:27,5/12/2016 7:42,:04:15:16
"DS-D47,50,51",Southview Ave and Custer (W),TG2,Salt Cr,Stickney,5/12/2016 2:09,5/12/2016 8:26,:06:17:44
DS-M08,Natchez Ave ext. (S),TG1,CSSC Lower (SWRP),Stickney,5/12/2016 2:24,5/12/2016 8:41,:06:16:52
DS-M66,Blackhawk St (W),TG2,NBCR Lower (NSC Confluence),Stickney,5/12/2016 2:44,5/12/2016 9:01,:06:16:40
DS-M66,Blackhawk St (W),TG1,NBCR Lower (NSC Confluence),Stickney,5/12/2016 2:44,5/12/2016 9:16,:06:32:16
DS-M66,Blackhawk St (W),TG2,NBCR Lower (NSC Confluence),Stickney,5/12/2016 9:28,5/12/2016 9:29,:00:00:56
DS-M66,Blackhawk St (W),TG1,NBCR Lower (NSC Confluence),Stickney,5/12/2016 9:27,5/12/2016 9:29,:00:02:04
DS-M15,Kenton Ave (Kostner Ave Ext.) (N),TG2,CSSC Upper (SWRP),Stickney,5/12/2016 2:42,5/12/2016 9:48,:07:05:48
DS-M66,Blackhawk St (W),TG2,NBCR Lower (NSC Confluence),Stickney,5/12/2016 10:24,5/12/2016 10:25,:00:01:20
DS-M66,Blackhawk St (W),TG1,NBCR Lower (NSC Confluence),Stickney,5/12/2016 10:25,5/12/2016 10:26,:00:00:36
DS-M03,67th St ext. (E),TG1,CSSC Lower (SWRP),Stickney,5/12/2016 2:41,5/12/2016 10:28,:07:47:33
DS-D48,40th St. ext. (40th St. & Haas) (E),TG1,DesPlaines Lower,Stickney,5/12/2016 2:08,5/12/2016 10:40,:08:32:36
DS-D27I,1st Ave & Oak St (W),TG2,DesPlaines Middle,Stickney,5/12/2016 2:08,5/12/2016 10:49,:08:41:28
DS-D34-DI,Roosevelt Rd (W),TG1,DesPlaines Middle,Stickney,5/12/2016 2:29,5/12/2016 11:27,:08:57:08
DS-D28,Van Buren ext. in Concordia Cemetery (At C&NW Rail Rd) (E),TG1,DesPlaines Middle,Stickney,5/12/2016 12:18,5/12/2016 12:38,:00:19:56
DS-D34-AI,Westchester P.S.(N),TG1,Addison Cr,Stickney,5/12/2016 2:15,5/12/2016 14:15,:12:00:00
"DS-D39,42,46",South of Brookfield Ave (Southwest wing wall of the bridge) (W),TG2,Salt Cr,Stickney,5/12/2016 2:12,5/12/2016 21:18,:19:06:20
"DS-D39,42,46",North of Brookfield Ave (W),TG1,Salt Cr,Stickney,5/12/2016 2:12,5/12/2016 21:18,:19:06:22
DS-D41,Ogden Ave (Approx. 50' north of the bridge) (E),TG1,DesPlaines Lower,Stickney,5/12/2016 2:13,5/13/2016 1:45,:23:32:24
DS-D43,Near Burling Rd (Library),TG1,DesPlaines Lower,Stickney,5/12/2016 2:17,5/13/2016 3:33,:01:16:28
DS-D43,Near Burling Rd (Library),TG1,DesPlaines Lower,Stickney,5/13/2016 3:34,5/13/2016 3:40,:00:06:44
DS-D43,Near Burling Rd (Library),TG1,DesPlaines Lower,Stickney,5/13/2016 3:41,5/13/2016 3:48,:00:07:08
DS-D43,Near Burling Rd (Library),TG1,DesPlaines Lower,Stickney,5/13/2016 3:49,5/13/2016 3:55,:00:06:08
DS-D43,Near Burling Rd (Library),TG1,DesPlaines Lower,Stickney,5/13/2016 4:00,5/13/2016 4:03,:00:03:04
DS-D43,Near Burling Rd (Library),TG1,DesPlaines Lower,Stickney,5/13/2016 4:10,5/13/2016 4:14,:00:04:00
DS-D43,Near Burling Rd (Library),TG1,DesPlaines Lower,Stickney,5/13/2016 4:19,5/13/2016 4:21,:00:02:04
DS-D43,Near Burling Rd (Library),TG1,DesPlaines Lower,Stickney,5/13/2016 4:27,5/13/2016 4:31,:00:03:48
"DS-D44,45",Olmstead Rd (N),TG2,DesPlaines Lower,Stickney,5/12/2016 10:23,5/13/2016 5:29,:19:06:36
DS-D62,"Jackson Ave (Brookfield Zoo, across from Wolf Den) (E)",TG1,Salt Cr,Stickney,5/12/2016 2:18,5/13/2016 6:20,:04:01:52
"DS-M27,DS-M28,& DS-M29 (RAPS)",Racine Ave P.S. (S),All,SF SB Chicago R,Pumping Station Racine Avenue,5/12/2016 2:15,5/13/2016 7:40,:05:25:00
"DS-D44,45",Blackhawk Rd ext. (E),TG1,DesPlaines Lower,Stickney,5/12/2016 10:23,5/13/2016 9:58,:23:34:56
DS-D28,Van Buren ext. in Concordia Cemetery (At C&NW Rail Rd) (E),TG1,DesPlaines Middle,Stickney,5/13/2016 19:46,5/13/2016 20:18,:00:31:36
TG-NASH,Nashville Ave P.S. (S),TG2,CSSC Lower (SWRP),Stickney,5/13/2016 21:57,5/13/2016 22:06,:00:08:40
TG-NASH,Nashville Ave P.S. (S),TG2,CSSC Lower (SWRP),Stickney,5/13/2016 22:08,5/13/2016 22:19,:00:10:16
DS-D34-AI,Westchester P.S.(N),TG1,Addison Cr,Stickney,5/13/2016 22:20,5/13/2016 22:30,:00:10:00
TG-I32,Polk St (W),TG1,SB Chicago R,Stickney,5/13/2016 22:29,5/13/2016 22:30,:00:00:48
DS-M09,Hiawatha Ave (Highland Ave ext.) (N),TG1,CSSC Lower (SWRP),Stickney,5/13/2016 22:23,5/13/2016 22:34,:00:10:20
TG-NASH,Nashville Ave P.S. (S),TG2,CSSC Lower (SWRP),Stickney,5/13/2016 22:22,5/13/2016 22:38,:00:15:32
DS-M09,Hiawatha Ave (Highland Ave ext.) (N),TG1,CSSC Lower (SWRP),Stickney,5/13/2016 22:36,5/13/2016 22:39,:00:02:32
DS-M30,35th St. (W),TG1,SF SB Chicago R,Stickney,5/13/2016 22:19,5/13/2016 22:43,:00:23:52
DS-D34-DI,Roosevelt Rd (W),TG1,DesPlaines Middle,Stickney,5/13/2016 22:18,5/13/2016 22:45,:00:26:48
DS-M47,Maxwell St (Maxwell & Lumber) (W),TG1,SB Chicago R,Stickney,5/13/2016 22:17,5/13/2016 22:45,:00:27:48
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,5/13/2016 22:37,5/13/2016 22:45,:00:07:44
TG-NASH,Nashville Ave P.S. (S),TG2,CSSC Lower (SWRP),Stickney,5/13/2016 22:39,5/13/2016 22:46,:00:06:40
TG-M16,Lawndale Ave (N),TG1,CSSC Upper (SWRP),Stickney,5/13/2016 22:24,5/13/2016 22:48,:00:24:04
TG-NASH,Nashville Ave P.S. (S),TG2,CSSC Lower (SWRP),Stickney,5/13/2016 22:48,5/13/2016 22:51,:00:02:56
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/13/2016 22:37,5/13/2016 22:51,:00:14:16
DS-M97,Pratt Ave (E),TG1,NSC Lower (NSWRP),Stickney,5/13/2016 22:06,5/13/2016 23:06,:01:00:00
DS-M97,Pratt Ave (E),TG2,NSC Lower (NSWRP),Stickney,5/13/2016 22:06,5/13/2016 23:06,:01:00:00
DS-M45,14th St (E),TG1,SB Chicago R,Stickney,5/13/2016 22:17,5/13/2016 23:09,:00:52:04
DS-M40,Normal Ave (S),TG2,SB Chicago R,Stickney,5/13/2016 22:25,5/13/2016 23:09,:00:44:20
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/13/2016 22:00,5/13/2016 23:10,:01:10:00
TG-NASH,Nashville Ave P.S. (S),TG3,CSSC Lower (SWRP),Stickney,5/13/2016 23:10,5/13/2016 23:11,:00:00:52
DS-M40,Normal Ave (S),TG1,SB Chicago R,Stickney,5/13/2016 22:24,5/13/2016 23:12,:00:47:44
DS-D13,Robinson Rd (W),TG1,DesPlaines Middle,Stickney,5/13/2016 22:27,5/13/2016 23:12,:00:44:52
DS-D31,Washington Blvd (S of Bridge) (W),TG1,DesPlaines Middle,Stickney,5/13/2016 21:45,5/13/2016 23:14,:01:29:08
DS-D35,26th St (West abutement of the bridge) (W),TG1,DesPlaines Middle,Stickney,5/13/2016 22:00,5/13/2016 23:19,:01:19:28
DS-D15,Franklin St (W),TG1,DesPlaines Middle,Stickney,5/13/2016 21:56,5/13/2016 23:23,:01:27:48
DS-M13,"Laramie Ave ext. (Edmeir Rd, SE of SWRP guardhouse) (N)",TG1,CSSC Upper (SWRP),Stickney,5/13/2016 22:23,5/13/2016 23:24,:01:01:32
DS-M13,"Laramie Ave ext. (Edmeir Rd, SE of SWRP guardhouse) (N)",TG1,CSSC Upper (SWRP),Stickney,5/13/2016 23:25,5/13/2016 23:26,:00:00:36
DS-D07,Devon Ave (E),TG3,DesPlaines Upper,Stickney,5/13/2016 22:15,5/13/2016 23:32,:01:16:44
DS-M106E,Lake St (E),TG1,NSC Upper (NSWRP),Stickney,5/13/2016 22:04,5/13/2016 23:33,:01:29:00
DS-D27I,1st Ave & Oak St (W),TG2,DesPlaines Middle,Stickney,5/13/2016 21:05,5/13/2016 23:36,:02:31:08
DS-M114N,Sheridan Rd (Wilmette P.S.) (W),TG1,NSC Upper (NSWRP),Stickney,5/13/2016 21:39,5/13/2016 23:42,:02:02:56
