disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,declarationDate,disasterType,incidentType,title,incidentBeginDate,incidentEndDate,disasterCloseOutDate,declaredCountyArea,placeCode,hash,lastRefresh
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Henderson (County),99071,07fe3c5abec419e56711c4abef978205,2016-08-30T15:07:52 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Logan (County),99107,6960de3e07661b2a37883cbf4c24a0fc,2016-08-30T15:07:52 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Randolph (County),99157,c792998a9814d70db40bd9e25854cf4d,2016-08-30T15:07:52 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Bureau (County),99011,11753bdbb68a4ce075fdda33f8e38bf4,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,La Salle (County),99099,de09d0fe590ea3515bf699190cb66999,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Fulton (County),99057,c257232463e1bbcae5b8280cacb66815,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Ogle (County),99141,8a9941472c40c14a09aeb784f761e25f,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Will (County),99197,3c0891568d7c676453c520465f47734a,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Carroll (County),99015,f254648cae0fcb5c14c2f4fdffa48fde,2016-08-30T15:07:51 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Hancock (County),99067,5ad4a8079e224575eaaf1698ad01cd4a,2016-08-30T15:07:51 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Livingston (County),99105,7a90f5bec8d7b11adb6ce7d392f5883e,2016-08-30T15:07:51 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Pike (County),99149,6e8c0742a537a162a8af4d9af4f5a9b7,2016-08-30T15:07:51 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Woodford (County),99203,f20d098f3de70ab79b3d06946c040d8e,2016-08-30T15:07:51 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Coles (County),99029,d95e9e7cb05ed0d483b0ce7a93a6351b,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Jersey (County),99083,1f4a7e242f00cffc61932095b6c4fa38,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Marshall (County),99123,92ebec2dde1aca3adf60ba5deecd342b,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Sangamon (County),99167,4e35ffe29f229a808bddc5a6c0ecb311,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Henry (County),99073,b1a7e8d60e51c478f9fec6cfdb30735c,2016-08-30T15:07:53 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Macon (County),99115,3b0a06387b40ed7441a7922f163b274e,2016-08-30T15:07:53 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Clark (County),99023,5e3cef7e36ec6d6c13a2ba52d0b274ce,2016-08-30T15:07:53 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Rock Island (County),99161,fa8eb383bcd9c2a1bc1b193892834629,2016-08-30T15:07:53 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Cumberland (County),99035,069c84ced64baeb7437741ced649ca12,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Jo Daviess (County),99085,3ef2b094a8904106142d22240bd3bb89,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Mason (County),99125,a5ffb1d90ce6e3992d81073cf830c20b,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Schuyler (County),99169,0a31e70aae350c75f72209d6e6661332,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Adams (County),99001,822b6d919b0307557b3615a80fa6cc56,2016-08-30T15:07:51 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,DeKalb (County),99037,cacc343f2e5fafc5d847a28f266618e8,2016-08-30T15:07:51 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Stephenson (County),99177,976c494969708f117078d4db81f15c7e,2016-08-30T15:07:51 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,McHenry (County),99111,3b09c946200e60c80e440dbff8e12c4f,2016-08-30T15:07:51 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Kane (County),99089,c0f9e41f63379df0468cc2e957f4c217,2016-08-30T15:07:51 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Knox (County),99095,2fcbc418684f2cc56769f93f9648404e,2016-08-30T15:07:53 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Edgar (County),99045,8d385deea7d77355ef29bfb5c9ec988f,2016-08-30T15:07:53 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Monroe (County),99133,c1bd81303a58dbf9bd5dc17129a87765,2016-08-30T15:07:53 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Whiteside (County),99195,c7cad331a2c33a3d65df82a6a8585a30,2016-08-30T15:07:53 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Brown (County),99009,da1672cb85af901e8e74f88b32749492,2016-08-30T15:07:53 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Alexander (County),99003,3b0a7039a26feb88adb529cf004ffe73,2016-08-30T15:07:52 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,DuPage (County),99043,11119241e2c634eeeb2af30ec8348f54,2016-08-30T15:07:52 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Kendall (County),99093,d76850af0c6ade7eb7bcb7f7fae50b74,2016-08-30T15:07:52 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Mercer (County),99131,0f0417fc93f4b464368e005821f6abed,2016-08-30T15:07:52 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Tazewell (County),99179,dd70dbee26bce181832db2cabf45b69d,2016-08-30T15:07:52 +00:00
509,0,1,1,0,IL,1976-06-18T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES  & FLOODING",1976-06-18T00:00:00 +00:00,1976-06-18T00:00:00 +00:00,1981-11-06T00:00:00 +00:00,DuPage (County),99043,c27f390598db9cd5b95f5e2f35709ec4,2016-08-30T15:07:54 +00:00
509,0,1,1,0,IL,1976-06-18T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES  & FLOODING",1976-06-18T00:00:00 +00:00,1976-06-18T00:00:00 +00:00,1981-11-06T00:00:00 +00:00,Cook (County),99031,4733aa7617645654a166eeb8b07aa5b5,2016-08-30T15:07:54 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,De Witt (County),99039,3760374a21bbda7ebf1e2cf2883f269f,2016-08-30T15:07:54 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Monroe (County),99133,3d9b2f9ff738d165b23d8fc70ff966ca,2016-08-30T15:07:54 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,St. Clair (County),99163,8df0ea38e944426f9ca3b65c074b482b,2016-08-30T15:07:54 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Peoria (County),99143,4a61f4c68310fca92a690b97f5152153,2016-08-30T15:07:52 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Union (County),99181,820f785183a75fded479c3119e2ec2fa,2016-08-30T15:07:52 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Greene (County),99061,a458d89b7d6251c55ac3d1a2fd8ed650,2016-08-30T15:07:52 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Fulton (County),99057,035c74e984411b05d32ba7c08e54b593,2016-08-30T15:07:54 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Morgan (County),99137,1788aee4d07b358c1418aa1564dec634,2016-08-30T15:07:54 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Tazewell (County),99179,70f8f15348152f09c215947ba8383e37,2016-08-30T15:07:54 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Jersey (County),99083,13094b314f3e0db05353db58447a9147,2016-08-30T15:07:53 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Pulaski (County),99153,2045236c06af4a35e7f511e5bcf8e731,2016-08-30T15:07:53 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Jackson (County),99077,1212f190c87067f909d61ed3d2bf3ecf,2016-08-30T15:07:52 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Pike (County),99149,cf95062c935f765effed102725782809,2016-08-30T15:07:52 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Woodford (County),99203,2d7fd01c991618d8fdd3c6abc24e3fbe,2016-08-30T15:07:52 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Alexander (County),99003,b534bff64d2a1b24514b13cee7691b6f,2016-08-30T15:07:54 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,La Salle (County),99099,234d24f334095627e96ef61c892a759f,2016-08-30T15:07:54 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Putnam (County),99155,f3cd66e332ef755dcfa89e832be6ee3c,2016-08-30T15:07:54 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Brown (County),99009,98de1c027e6047a019e60bb1e646ed59,2016-08-30T15:07:54 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Randolph (County),99157,12ed2ba1b7c78cf6cd0e4d35397346d7,2016-08-30T15:07:54 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Macon (County),99115,95b31ba0e642423871567885265b01fc,2016-08-30T15:07:54 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Calhoun (County),99013,c109efb2d74337a60a1ecd86e1c88971,2016-08-30T15:07:52 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Schuyler (County),99169,7bc3e730fc65c24c366d3eb0dfd1d4ef,2016-08-30T15:07:52 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Marshall (County),99123,647843df088d1e22ffad45eb0774623e,2016-08-30T15:07:52 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Bureau (County),99011,e76772f43b9a11792d1624efc2cccbe9,2016-08-30T15:07:52 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Madison (County),99119,78f97952ca9a56c60a0ea218eb96e05f,2016-08-30T15:07:52 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Rock Island (County),99161,1484933dd42516de7493914e1c601087,2016-08-30T15:07:52 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Cass (County),99017,03ede728c5d3105db86007eb761071dc,2016-08-30T15:07:53 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Mason (County),99125,8f1b3c6a31fbe39ac2cc88363be2984a,2016-08-30T15:07:53 +00:00
583,0,1,1,0,IL,1979-04-30T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1979-04-30T00:00:00 +00:00,1979-04-30T00:00:00 +00:00,1986-06-09T00:00:00 +00:00,Scott (County),99171,158086acaddd3ba887aac4e5eb15ddf5,2016-08-30T15:07:53 +00:00
643,0,1,1,0,IL,1981-06-30T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING & TORNADOES",1981-06-30T00:00:00 +00:00,1981-06-30T00:00:00 +00:00,1989-06-15T00:00:00 +00:00,Will (County),99197,9ebbb3f8fa4f17aeb10323bc5e3a7448,2016-08-30T15:07:59 +00:00
674,0,0,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Macoupin (County),99117,f38dfc84684d4954744a33ed838a1ebe,2016-08-30T15:07:59 +00:00
674,0,1,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Schuyler (County),99169,12af7bc42b90a2f7aa2303667c439841,2016-08-30T15:07:59 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,Alexander (County),99003,246d8c4b048eeb53a750b594e75dd81d,2016-08-30T15:07:59 +00:00
674,0,1,0,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Bureau (County),99011,d75213df29505328c1c3c914df8d17d9,2016-08-30T15:08:00 +00:00
674,0,1,0,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Marshall (County),99123,266b4d2454ef8717f22b7206dd983f9e,2016-08-30T15:08:00 +00:00
674,0,1,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Tazewell (County),99179,9858ae524283f09f727f019220c10944,2016-08-30T15:08:00 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,Cass (County),99017,3f6b591fd739ccfaab092b1a5177b71d,2016-08-30T15:08:00 +00:00
674,0,1,0,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Madison (County),99119,a3200af80bd419f9ab38b764d00602ae,2016-08-30T15:07:59 +00:00
674,0,1,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Brown (County),99009,4ffa8f6ec3b2d8c7c95d7356fd3b15b0,2016-08-30T15:07:59 +00:00
674,0,1,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Scott (County),99171,dd7a8b8817e86f521be67ecf82bd1e8a,2016-08-30T15:07:59 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,Calhoun (County),99013,77ca1181571d38d2fddb01623e36eda7,2016-08-30T15:07:59 +00:00
674,0,1,0,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Cass (County),99017,d71a31ef60318da7238fd924a52681f0,2016-08-30T15:07:58 +00:00
674,0,0,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Monroe (County),99133,3d7d4d715c2ef37b79c6456388b3c437,2016-08-30T15:07:58 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,Greene (County),99061,5b5723798d5016d1b22637a5ef7a09ff,2016-08-30T15:07:58 +00:00
