disasterNumber,incidentType,applicantId,state,applicantName,addressLine1,addressLine2,city,zipCode,hash,lastRefresh
1991,Severe Storm(s),059-24348-00,Illinois,EQUALITY,114 North Calhoun Street,,Equality,62934-0190,fc47889e62885f0d848092df403c28f3,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),059-UGU2R-00,Illinois,JUNCTION FIRST BAPTIST CHURCH,179 Church Street,,Junction,62954-0000,3e5905a94243f88a5440e04f4d11a98a,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),065-UX4QM-00,Illinois,HAMILTON COUNTY HIGHWAY DEPARTMENT,100 South Jackson,,McLeansboro,62859-0000,cdfffa800bd5bd2581940303501309cf,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),077-UFCS6-00,Illinois,CARBONDALE PARK DISTRICT,PO Box 1326,,Carbondale,62901-1326,ad87102baa0a4a5e64c3eb597e6909af,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),077-11163-00,Illinois,CARBONDALE,200 South Illinois Avenue,,Carbondale,62901-0000,74e715052cae7715124cc5cd611e53af,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),077-UZ3DS-00,Illinois,CARBONDALE TOWNSHIP HIGHWAY DEPARTMENT,1001 North Michaels Street,,Carbondale,62901-0000,e01f7ced3aa84f789d63324393e46b9c,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),127-08706-00,Illinois,BROOKPORT,209 Ohio Street,,Brookport,62910-0000,9815a3878a2a4ac4b606b478ced91591,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),101-UHIGJ-00,Illinois,BRIDGEPORT ROAD DISTRICT,RR 1,,Bridgeport,62417-0018,582d5d534dc1b2c6764b9bf983d0dcf0,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),165-11397-00,Illinois,CARRIER MILLS (CORPORATE NAME FOR CARRIERS MILLS),101 North Mill Street,,Carrier Mills,62917-0000,bef19d4ac3e1458f9192bb02e7f6cfd4,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),153-UBVU9-00,Illinois,PULASKI COUNTY EMERG. SVCS. DISASTER AGENCY,500 Illinois Avenue Room A,,Mound City,62963-0000,d23ffc3b5e3bfa14630e32a2eefbd090,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),199-46916-00,Illinois,MARION,1102 Tower Square,,Marion,62959-0000,9d09775917a6242c2ed3e2d13e891896,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),191-24816-00,Illinois,FAIRFIELD,109 NE 2nd Street,,Fairfield,62837-0000,0882ff498394e9cce7e604195c1a6ea5,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),181-0E7B9-00,Illinois,UNION COUNTY SHERIFF,307 West Market Street,,Jonesboro,62952-0000,f20d5e99ec0e2d9fc3887dcdc7710b18,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),151-072F9-00,Illinois,POPE COUNTY ROAD DISTRICT NO. 2,Route 145 North of Eddyville 1/2 Mile,,Eddyville,62928-0000,e6d58c18c39206125f526a77807b79ba,2014-11-23T01:14:30 +00:00
1991,Severe Storm(s),193-49347-00,Illinois,MILL SHOALS,PO Box 706,,Mill Shoals,62862-0000,bc25617cd1cb235a91cadb78680ac8a9,2014-11-23T01:14:30 +00:00
4116,Flood,001-U004F-00,Illinois,HOUSTON TOWNSHIP ROAD DISTRICT,2328 Hwy 94,,Golden,62339-0000,d9c834bfa50ce3c6f9dbc1c08d5af617,2014-11-23T01:15:19 +00:00
4116,Flood,015-99015-00,Illinois,CARROLL (COUNTY),10735 Mill Road,,Mount Carroll,61053-9052,9c1c7850c8995e28eee94113afc17e1b,2014-11-23T01:15:19 +00:00
4116,Flood,043-81048-00,Illinois,WHEATON,303 W. Wesley Street,,Wheaton,60187-0000,5ed32f07db546b7f66d6b92e59c8ad1c,2014-11-23T01:15:19 +00:00
4116,Flood,061-35203-00,Illinois,HILLVIEW,400 Railroad Street,,Hillview,62050-0000,3b019c47c4e894ab9ff003433243ced1,2014-11-23T01:15:19 +00:00
4116,Flood,095-21826-00,Illinois,EAST GALESBURG,100 East First Street,,East Galesburg,61430-0164,88aca4988aefe5ece26ec7d13a0c6452,2014-11-23T01:15:19 +00:00
4116,Flood,099-47150-00,Illinois,MARSEILLES,209 Lincoln Street,,Marseilles,61341-0000,851f81c5e493a5911313e7cacfbd3ae8,2014-11-23T01:15:19 +00:00
4116,Flood,109-0D393-00,Illinois,EMMET-CHALMERS FIRE DEPT,3041 West Adams Road,,Macomb,61455-0000,1c248c56c372b646663af34f3ba15c73,2014-11-23T01:15:19 +00:00
4116,Flood,123-UQ52G-00,Illinois,MARSHALL COUNTY HIGHWAY DEPT.,552 State Rt 26,,Lacon,61540-0242,cc14e179e5ed61ad717604a70a8c6b72,2014-11-23T01:15:19 +00:00
4116,Flood,143-21176-00,Illinois,DUNLAP,104 North Second Streeet,,Dunlap,61525-0000,ffd3d5bb7bb854bb3de1ae2c5291d684,2014-11-23T01:15:19 +00:00
4116,Flood,169-08953-00,Illinois,BROWNING,104 Main Street,,Browning,62624-0000,4a979e8851af483021ac9da8e837690d,2014-11-23T01:15:19 +00:00
4116,Flood,179-U031F-00,Illinois,FONDULAC TOWNSHIP ROAD & BRIDGE DISTRICT,1985 East Washington Street,,East Peoria,61611-0000,2b8912b498974e33e7eaa905cace6cd8,2014-11-23T01:15:19 +00:00
4116,Flood,001-U0031-00,Illinois,BURTON TOWNSHIP ROAD DISTRICT,809 E 1323rd Lane,,Liberty,62347-0000,a22f104f2fe73d9a2738f24b2e9cd842,2014-11-23T01:15:19 +00:00
4116,Flood,011-UYTVK-00,Illinois,NEPONSET TOWNSHIP ROAD DISTRICT,8709 200 East Street,,Neponset,61345-0000,b9f3ab7b3e60b36d52a3358d923cf29c,2014-11-23T01:15:19 +00:00
4116,Flood,043-29756-00,Illinois,GLEN ELLYN,535 Duane Street,,Glen Ellyn,60137-0000,aca1152cfd7cabcf210415d3c9e6151b,2014-11-23T01:15:19 +00:00
4116,Flood,057-56588-00,Illinois,ORION (TOWNSHIP OF),27501 N. Co. Hwy. 27,,Canton,61520-0000,afef16a55845cfdb97afb3c0ace04faa,2014-11-23T01:15:19 +00:00
4116,Flood,093-68757-00,Illinois,SEWARD (TOWNSHIP OF),4728 Chicago Road,,Minooka,60447-0000,6baf9f0d467d7215115de2aa94b5d4d6,2014-11-23T01:15:19 +00:00
4116,Flood,097-UF4WW-00,Illinois,COMMUNITY HIGH SCHOOL DISTRICT 128,50 Lakeview Parkway,Suite 101,Vernon Hills,60061-0000,d38a4dba4a4e96f0c0f891c13aa3514b,2014-11-23T01:15:19 +00:00
4116,Flood,105-U2B4I-00,Illinois,NEWTOWN ROAD DISTRICT,29768 N 700 East Road,,Manville,61319-7900,dc6a2f84662bfceb9791a7a95550a03e,2014-11-23T01:15:19 +00:00
4116,Flood,123-24569-00,Illinois,EVANS (TOWNSHIP OF),112 East Elm Street,,Wenona,61377-0664,e7486eabefa26ffdf7102bc6a7ac566c,2014-11-23T01:15:19 +00:00
4116,Flood,137-UPEWO-00,Illinois,JACKSONVILLE MORGAN COUNTY ESDA,200 West Douglas Avenue,,Jacksonville,62650-0000,667509a3c594f1a7bcc7b0c72faa6dc8,2014-11-23T01:15:19 +00:00
4116,Flood,161-49867-00,Illinois,MOLINE,3635 4th Avenue,,Moline,61265-0000,f0b50772af01990d1a1004576e396c28,2014-11-23T01:15:19 +00:00
4116,Flood,175-UCM1W-00,Illinois,STARK COUNTY HIGHWAY DEPARTMENT,411 E Main St,,Toulon,61483-0000,a687d09570c97399f283aaa189a1d2cc,2014-11-23T01:15:19 +00:00
4116,Flood,197-U0478-00,Illinois,WILL COUNTY DEPARTMENT OF HIGHWAYS,16841 W. Laraway Road,,Joliet,60433-0000,e63cf07fe6e58e9198d31c870b9ef224,2014-11-23T01:15:19 +00:00
4116,Flood,009-09291-00,Illinois,BUCKHORN (TOWNSHIP OF),806 South Capital,,Mt. Sterling,62353-0000,2ae413a1eff00b364a9cdf231f34ffee,2014-11-23T01:15:19 +00:00
4116,Flood,017-U3QUO-00,Illinois,HAGER SLOUGH LEVEE & DRAINAGE DISTRICT,9612 Chandlerville Road,,Beardstown,62618-0000,d5ab460ad0dcefd722de8ab296e799df,2014-11-23T01:15:19 +00:00
4116,Flood,043-U0415-00,Illinois,INDIAN PRAIRIE SCHOOL DISTRICT 204,780 Shoreline Drive,,Aurora,60504-0000,b999c3935bf7f1a278c097b6ab6b8489,2014-11-23T01:15:19 +00:00
4116,Flood,063-UXCZD-00,Illinois,MORRIS FIRE PROTECTION AND AMBULANCE DISTRICT,2301 Ashton Rd,,Morris,60450-8615,0d82404132d1ae6238a3d78b1dbd47af,2014-11-23T01:15:19 +00:00
4116,Flood,095-UDPN2-00,Illinois,CHESTNUT TOWNSHIP ROAD DISTRICT,634 Knox Road 200 North,,St. Augustine,61474-9687,7f05d00422d26b03871710fef6e1e61d,2014-11-23T01:15:19 +00:00
4116,Flood,099-U0140-00,Illinois,MILLER TOWNSHIP ROAD DISTRICT,3338 E 28th Road,,Marseilles,61341-0000,840d8a1f25d097deb22d98d36db4360a,2014-11-23T01:15:19 +00:00
4116,Flood,109-U0290-00,Illinois,NEW SALEM TOWNSHIP ROAD DISTRICT,416 Maple Street,,Adair,61411-0000,3e4f13a359c21090d6412219899d245c,2014-11-23T01:15:19 +00:00
4116,Flood,131-U67WG-00,Illinois,MILLERSBURG ROAD DISTRICT,103 East Center Street,,Joy,61260-0000,cf2a656a578b3179156c7648f2ffdb21,2014-11-23T01:15:19 +00:00
4116,Flood,000-U035D-00,Illinois,ILLINOIS EMERGENCY MANAGEMENT AGENCY,1035 Outer Park Drive,,Springfield,62704-4462,16d410b8a2416beeeaa800d3ea48a5eb,2014-11-23T01:15:19 +00:00
4116,Flood,011-UEFQK-00,Illinois,GOLD TWP. ROAD DISTRICT,5096 - 2035 North Ave,,Sheffield,61361-0000,c7f93f6eaf3c5f07b8f153947d9a1af4,2014-11-23T01:15:19 +00:00
4116,Flood,043-06587-00,Illinois,BLOOMINGDALE,201 South Bloomingdale Road,,Bloomingdale,60108-1403,6e3131e0f85a0e0a1d9c87c7e76af491,2014-11-23T01:15:19 +00:00
4116,Flood,057-11696-00,Illinois,CASS (TOWNSHIP OF),East Highway 95,,Smithfield,61477-0000,259b4c33b3a16122ad9b3dde2d7b84a2,2014-11-23T01:15:19 +00:00
4116,Flood,071-74730-00,Illinois,TERRE HAUTE (TOWNSHIP OF),Rural Route 1,,Lomax,61454-0062,1abca944b69e411641f3b0c80ccb4d61,2014-11-23T01:15:19 +00:00
4116,Flood,097-64538-00,Illinois,RIVERWOODS,300 Portwine Road,,Riverwoods,60015-0000,668914ac7a04a80e128ab46289cdf44c,2014-11-23T01:15:19 +00:00
4116,Flood,101-0B17F-00,Illinois,LAWRENCE COUNTY HIGHWAY DEPT,2204 So 15th St,,Lawrenceville,62439-0088,81661403126f67a25ffd4769d6ad1d7c,2014-11-23T01:15:19 +00:00
4116,Flood,111-82842-00,Illinois,WONDER LAKE,4444 Thompson Road,,Wonder Lake,60009-0000,169a47c3f15519498f17cb22ba366c26,2014-11-23T01:15:19 +00:00
4116,Flood,143-U119F-00,Illinois,PEORIA COUNTY HIGHWAY DEPT.,6915 W Plank Road,,Peoria,61604-0000,b06470ffbf888bfc6fb17dea8fdccf6c,2014-11-23T01:15:19 +00:00
4116,Flood,169-U5O3V-00,Illinois,BROOKLYN ROAD & BRIDGE,RR  Box 126,,Plymouth,62367-0000,78d0fe3d0a0f7d908a4bb45f25536c48,2014-11-23T01:15:19 +00:00
4116,Flood,187-U4SX5-00,Illinois,SPRING GROVE TOWNSHIP ROAD DISTRICT,1140 280th Ave,,Alexis,61412-0000,10e61fbddda3c68cd7f871e9476c6dc7,2014-11-23T01:15:19 +00:00
4116,Flood,011-49529-00,Illinois,MINERAL (TOWNSHIP OF),102 W. Fourth Street,,Mineral,61344-9402,1a9447d3276570cf97f8769768ee7c56,2014-11-23T01:15:19 +00:00
4116,Flood,017-UVGPY-00,Illinois,LOST CREEK SPECIAL DRAINAGE DISTRICT,9612 Chandlerville Road,,Beardstown,62618-7608,6031c8857abe16c74f36dd9e4ee45970,2014-11-23T01:15:19 +00:00
4116,Flood,043-U3K10-00,Illinois,COMMUNITY UNIT SCHOOL DISTRICT #200,130 W. Park Avenue,,Wheaton,60189-0000,94841b09555c7799149482681f97f933,2014-11-23T01:15:19 +00:00
4116,Flood,067-U0142-00,Illinois,APPANOOSE TOWNSHIP ROAD DIST,Meadow Street 1150 East,,Niota,62358-0000,f132b73d43127e9a02073ebe65bb6557,2014-11-23T01:15:19 +00:00
4116,Flood,097-27442-00,Illinois,FOX LAKE,66 Thillen Drive,,Fox Lake,60020-1075,f8d3161cd15807f712ca69cb6c53df60,2014-11-23T01:15:19 +00:00
4116,Flood,099-UC7DP-00,Illinois,OTTER CREEK TOWNSHIP ROAD DISTRICT,1607 E Main Street,,Streator,61364-0000,76a0411df27e4b16c56188bcafeeac28,2014-11-23T01:15:19 +00:00
4116,Flood,109-UYVGJ-00,Illinois,CHALMERS TOWNSHIP ROAD DISTRICT,8260 North 850th Road,,Colchester,62326-0000,a32fc83f14913635a1058b1717b1953d,2014-11-23T01:15:19 +00:00
4116,Flood,011-61899-00,Illinois,PRINCETON,2 South Main Street,,Princeton,61356-1708,473e01b3cd4e8716af0d0cc1ab3cb948,2014-11-23T01:15:19 +00:00
4116,Flood,017-UWXKN-00,Illinois,OLD RIVER DRAINAGE & LEVEE DISTRICT,19 E. Deerpath Drive,,Beardstown,62618-0000,9d71aa6ea2d34b6dc476200451f9fce7,2014-11-23T01:15:19 +00:00
4116,Flood,043-U4LVB-00,Illinois,WHEATON SANITARY DISTRICT,1 S 649 Shaffner Road,,Wheaton,60189-0000,953df791c705eb50499273b68fcbf201,2014-11-23T01:15:19 +00:00
4116,Flood,067-U04D0-00,Illinois,"CHILI TOWNSHIP, ROAD DISTRICT",106th South Clermont Street,,Bowen,62316-0000,8a1f996d5cfcc0f302b4e60c09a0ce26,2014-11-23T01:15:19 +00:00
4116,Flood,097-32018-00,Illinois,GURNEE,325 North O'Plaine,,Gurnee,60031-0000,babb384648a981964e92a67d8ae14e0e,2014-11-23T01:15:19 +00:00
4116,Flood,099-UCZ20-00,Illinois,LASALLE COUNTY NURSING HOME,1380 North 27th Road,,Ottawa,61350-0000,f1924e9089f3d0823258ffcf4b05ac94,2014-11-23T01:15:19 +00:00
4116,Flood,111-00685-00,Illinois,ALGONQUIN,2200 Harnish Drive,,Algonquin,60102-0000,2468405aceda7d2344f8b7f5d2d076c6,2014-11-23T01:15:19 +00:00
4116,Flood,133-UL6X2-00,Illinois,FT. CHARTRES & IVY LANDING DRAINAGE & LEVEE DIST.,Along the Mississippi River and Route 155 at Prairie du Rocher,,Prairie du Rocher,62277-0000,3f48dcd15948647f16d7e6fc290df9f8,2014-11-23T01:15:19 +00:00
4116,Flood,155-46123-00,Illinois,MAGNOLIA (TOWNSHIP OF),P.O. Box 152,,Magnolia,61136-0152,9709ac7547e06dbe6b1a6b2dfd2118e8,2014-11-23T01:15:19 +00:00
4116,Flood,175-07692-00,Illinois,BRADFORD,160 W Main Street,,Bradford,61421-0000,5b76104dab601cd47a73c3e3bccffc80,2014-11-23T01:15:19 +00:00
4116,Flood,197-57732-00,Illinois,PARK FOREST,350 Victory Drive,,Park Forest,60466-0000,29520905f93d07e672f210bc7812c068,2014-11-23T01:15:19 +00:00
4116,Flood,131-UR8JF-00,Illinois,PERRYTON TOWNSHIP ROAD DISTRICT,1297 175th Avenue,,Aledo,61231-8732,f49c603434ecfa835e009dfe3d2ca142,2014-11-23T01:15:19 +00:00
4116,Flood,149-07AFA-00,Illinois,VALLEY CITY DRAINAGE & LEVEE,47827 325th Avenue,,Griggsville,62340-0000,9b14669ff76412305a09273c448acbbf,2014-11-23T01:15:19 +00:00
4116,Flood,171-82270-00,Illinois,WINCHESTER,121 South Hill,,Winchester,62694-0000,901e4dffd87fabbfad461f6a54fe047a,2014-11-23T01:15:19 +00:00
4116,Flood,197-0B745-00,Illinois,FOREST PRESERVE OF WILL COUNTY,17540 West Laraway Road,,Joliet,60433-0000,b69d35796e076890a1418443150d19d1,2014-11-23T01:15:19 +00:00
4116,Flood,131-UQGRR-00,Illinois,ELIZA TOWNSHIP ROAD DISTRICT,1557 65th Street,,New Boston,61272-9180,3e16f8d32be165ddfc3b02f6de0e4f5c,2014-11-23T01:15:19 +00:00
4116,Flood,143-UMT4K-00,Illinois,LIMESTONE TOWNSHIP ROAD DISTRICT,1501 West Garfield Avenue,,Bartonville,61607-1797,d599789cfe2f3e08c93266a4b888a6fa,2014-11-23T01:15:19 +00:00
4116,Flood,169-UZIIO-00,Illinois,CAMDEN & LITTLETON WATER COMMISSION,P.O. Box  2,,Camden,62319-0000,de84b76c5fde5e1a8b1f59eb703026b7,2014-11-23T01:15:19 +00:00
4116,Flood,197-07770-00,Illinois,BRAIDWOOD,141 Main Street,,Braidwood,60408-1998,57c3f65ff0ec2e43dca0ed889278db5f,2014-11-23T01:15:19 +00:00
4116,Flood,001-UTFUY-00,Illinois,CAMP POINT TOWNSHIP ROAD DISTRICT,221414 North 2200th Avenue,,Camp Point ,62320-0000,8ed71a4f38e3e4e6c686b053fa6ef56b,2014-11-23T01:15:19 +00:00
4116,Flood,017-U0197-00,Illinois,HAGENER TOWNSHIP ROAD DISTRICT,3739 West Hagener Road,,Beardstown,62618-8121,2f4deea37aae634eb4763df33638cb3d,2014-11-23T01:15:19 +00:00
4116,Flood,043-U0411-00,Illinois,DUPAGE PUBLIC SAFETY - COMMUNICATIONS,600 Wall Street,,Glendale Heights,60139-1900,dd4e142dae4f283720890cfcec75e4d5,2014-11-23T01:15:19 +00:00
4116,Flood,063-UPT14-00,Illinois,MINOOKA FIRE PROTECTION DISTRICT,7901 East Minoooka Road,,Minooka,60447-9386,f6cc7029d3e2d8d23640e6b00b9c266f,2014-11-23T01:15:19 +00:00
4116,Flood,095-UCNBC-00,Illinois,COPLEY TOWNSHIP ROAD DISTRICT,1613 State Route 167,,Victoria,61485-9622,8f600e30dcb03958c5c6594a019495c0,2014-11-23T01:15:19 +00:00
4116,Flood,099-U013D-00,Illinois,MARSEILLES ELEMENTARY DISTRICT #150,201 Chicago Street,,Marseilles,61341-0000,08194402bfdd2586dda20106d732aa64,2014-11-23T01:15:19 +00:00
4116,Flood,109-U0289-00,Illinois,MCDONOUGH COUNTY HIGHWAY DEPARTMENT,204 South Western Avenue,,Macomb,61455-0000,b5df6a7aba0cf01a843bb22ad5f116e3,2014-11-23T01:15:19 +00:00
4116,Flood,131-U4Q2N-00,Illinois,NEW BOSTON ROAD DISTRICT,381 Bay Island Road,,New Boston,61272-8511,c62374b2ed8a3823629755fbe8a4db26,2014-11-23T01:15:19 +00:00
4116,Flood,143-U049O-00,Illinois,RADNOR ROAD DISTRICT,12020 North Feught Road,,Dunlap,61525-8903,cca586895ffc7441ffea0e4f26e9d06c,2014-11-23T01:15:19 +00:00
4116,Flood,169-U1KZK-00,Illinois,RUSHVILLE TOWNSHIP ROAD DISTRICT,224 West Madison,,Rushville,62681-0000,0f2bea1de782ad08c02cf77ab813bed5,2014-11-23T01:15:19 +00:00
4116,Flood,187-U3EWL-00,Illinois,SUMNER TOWNSHIP ROAD DIST,206 West Main,,Little York,61453-0000,d64741924c1c3b395831e14c7239fc34,2014-11-23T01:15:19 +00:00
4116,Flood,001-U0030-00,Illinois,BEVERLY TOWNSHIP ROAD DISTRICT,2667 Highway 104,,Liberty,62347-0000,be56fd9608022e3c344a42663c8223f2,2014-11-23T01:15:19 +00:00
4116,Flood,011-UYND3-00,Illinois,LA MOILLE TOWNSHIP ROAD DISTRICT,27728-2600 East Street,,Van Orin,61374-0000,169aa12c52a8f196e744022a04b16ab1,2014-11-23T01:15:19 +00:00
4116,Flood,043-29730-00,Illinois,GLENDALE HEIGHTS,300 Civic Center Plaza,,Glendale Heights,60139-0000,a21f115297df203e8744cd9a43ed3bf4,2014-11-23T01:15:19 +00:00
4116,Flood,001-U004E-00,Illinois,GILMER TOWNSHIP ROAD DISTRICT,1581 N 1600 Avenue,,Fowler,62338-0000,7d56c371567f143e08701e5f03d78306,2014-11-23T01:15:19 +00:00
4116,Flood,015-49191-00,Illinois,MILLEDGEVILLE,344 North Main Street,,Milledgeville,61051-0000,03f45405c34d97220073dbaa06b770ab,2014-11-23T01:15:19 +00:00
4116,Flood,000-00B86-00,Illinois,ILLINOIS DEPARTMENT OF NATURAL RESOURCES,One Natural Resources Way,,Springfield,62702-1271,98d7e7195e3db7ca86fe033ac9c3628e,2014-11-23T01:15:19 +00:00
4116,Flood,011-UDZNA-00,Illinois,ARISPIE TOWNSHIP ROAD DISTRICT,P.O. Box 438,,Tiskilwa,61368-0000,019349000dab3e13bcea6f613005800b,2014-11-23T01:15:19 +00:00
4116,Flood,043-05248-00,Illinois,BENSENVILLE,12 S. Center Street,,Bensenville,60106-2130,2c0226d7f8485eecb6a67960202aec9b,2014-11-23T01:15:19 +00:00
4116,Flood,057-11007-00,Illinois,CANTON,2 N Main,,Canton,61520-0000,0dca84005cb4dda95e66c9a337694f92,2014-11-23T01:15:19 +00:00
4116,Flood,057-44446-00,Illinois,LONDON MILLS,108 N Third St,,London Mills,61544-0000,6c4ab2475d8ceda6a45131de6c9d295d,2014-11-23T01:15:19 +00:00
4116,Flood,093-56887-00,Illinois,OSWEGO,100 Parkers Mill,,Oswego,60543-0000,f30956e33481058a92121f99418b58ca,2014-11-23T01:15:19 +00:00
4116,Flood,097-UBHZI-00,Illinois,LAKE COUNTY EMERGENCY MANAGEMENT,1303 North Milwaukee Avenue,,Libertyville,60048-1308,8712a910b810fc0f0980412c299be1d0,2014-11-23T01:15:19 +00:00
4116,Flood,105-U1GN4-00,Illinois,AMITY TOWNSHIP ROAD DISTRICT,9157 E 2250 North Road,,Pontiac,61764-0000,4c145ac8e01278b719fbd952ab8a4457,2014-11-23T01:15:19 +00:00
4116,Flood,123-0CF13-00,Illinois,MARSHALL COUNTY SHERIFF OFFICE,520 6th Street,,Lacon,61540-0000,901f9c9d503ad9d23d5d8b5d017ca438,2014-11-23T01:15:19 +00:00
4116,Flood,137-UP1Q8-00,Illinois,COON RUN LEVEE & DRAINAGE DISTRICT,826 Arenzville Road,,Arenzville,62611-3007,6eae35cf1290ba8d8ff42a40fab6800b,2014-11-23T01:15:19 +00:00
4116,Flood,161-49009-00,Illinois,MILAN,405 East 1st Street,,Milan,61264-2740,8b244ea4f0726d456499a1754e9a1169,2014-11-23T01:15:19 +00:00
4116,Flood,175-U63HN-00,Illinois,ESSEX TOWNSHIP ROAD DISTRICT,103 S. 3rd Street,,Wyoming,61491-0000,70e9a46d073071f4323fe7339a272267,2014-11-23T01:15:19 +00:00
4116,Flood,197-U0439-00,Illinois,NEW LENOX TOWNSHIP HIGHWAY DEPARTMENT,12551 Harvey Drive,,New Lenox,60451-3836,6c35449a84858ddaaeb660427d479b15,2014-11-23T01:15:20 +00:00
4116,Flood,001-U0034-00,Illinois,NORTHEAST TOWNSHIP ROAD DISTRICT,128 Northeast Front Street,,LaPrairie,62346-0000,94e7cdedb98db93011afba77f2347047,2014-11-23T01:15:20 +00:00
4116,Flood,013-03622-00,Illinois,CALHOUN COMMUNITY UNIT NO 40,101 Calhoun Avenue,,Hardin,62047-0387,a171c2d9d9c02441e7adf25f791aa01c,2014-11-23T01:15:20 +00:00
4116,Flood,043-43939-00,Illinois,LISLE,925 Burlington Avenue,,Lisle,60532-0000,8d7d3782f823ce7f84c265cbb7905ea1,2014-11-23T01:15:20 +00:00
4116,Flood,057-83089-00,Illinois,WOODLAND (TOWNSHIP OF),5500 North Perry Hill Road,,Ipava,61441-0000,a7274a163374d4d6d846ff7458e37e62,2014-11-23T01:15:20 +00:00
4116,Flood,071-56250-00,Illinois,OQUAWKA (TOWNSHIP OF),P.O. Box 195,,Oquawka,61469-0000,273195312e675249ee7c3c0048720595,2014-11-23T01:15:19 +00:00
4116,Flood,097-51349-00,Illinois,MUNDELEIN,440 East Hawley Street,,Mundelein,60060-0000,e38590fdd60763c2e3c270c0082fde42,2014-11-23T01:15:19 +00:00
4116,Flood,099-UYFJ1-00,Illinois,WALLACE TWP. ROAD DISTRICT,3295 E. 15th Road,,Ottawa,61350-0000,f42cf552e2e36b2207a3c19c9ea01d7d,2014-11-23T01:15:19 +00:00
4116,Flood,111-45694-00,Illinois,MCHENRY,333 South Green Street,,McHenry,60050-0000,46c6e6f29cdd70431aabaa7ce808d649,2014-11-23T01:15:19 +00:00
4116,Flood,133-UJP8O-00,Illinois,MONROE COUNTY ROAD DISTRICT #1,8163 Wiegand Road,,Red Bud,62298-0000,90670ed1d520e127eee44ce8e6fbdf34,2014-11-23T01:15:19 +00:00
4116,Flood,155-45850-00,Illinois,MCNABB,322 W Main St,,McNabb,61335-0000,37a8d0ea1fe4d8085d1c3fb007c87c63,2014-11-23T01:15:19 +00:00
4116,Flood,173-UQZXZ-00,Illinois,SHELBY COUNTY HIGHWAY DEPT.,RR 3,,Shelbyville,62565-8469,a354b47571b6df4ab2b343bc6ad43edf,2014-11-23T01:15:19 +00:00
4116,Flood,197-52584-00,Illinois,NEW LENOX,1 Veterans Parkway,,New Lenox,60451-0000,498b6ce9f0caba2af16e5fa8975b707d,2014-11-23T01:15:19 +00:00
4116,Flood,043-80645-00,Illinois,WESTMONT,31 W. Quincy Street,,Westmont,60559-0000,8ac0a9c91fb184d8e9da0bc53347b6f7,2014-11-23T01:15:19 +00:00
4116,Flood,057-USYPF-00,Illinois,THOMPSON DRAINAGE & LEVEE DISTRICT,11304 N Prairie Road,,Lewistown,61542-0000,6313f6fe0a0f0ac034df6b2c5a1ffe5e,2014-11-23T01:15:19 +00:00
4116,Flood,095-0D21C-00,Illinois,PERSIFER TWP ROAD DISTRICT,1706 Knox Hwy 11,,Gilson,61436-0000,81ffa7dfea3e50d08e9907f1ea31c23b,2014-11-23T01:15:19 +00:00
4116,Flood,099-42197-00,Illinois,LA SALLE (TOWNSHIP OF),931 1st Street,,LaSalle,61301-2537,ef3156691824c75ac1ff841b82a9d0ad,2014-11-23T01:15:19 +00:00
4116,Flood,109-0CF67-00,Illinois,WESTERN ILLINOIS UNIVERSITY,One University Circle/ Grigsby Physical Plant Building,,Macomb,61455-0000,3f210343d349badc9eb39fd6bb38a850,2014-11-23T01:15:19 +00:00
4116,Flood,123-UB3HW-00,Illinois,HOPEWELL TOWNSHIP ROAD DIST #18,1509 County Road 1000 North,,Lacon,61540-0000,bdd9c703ec0d8bd20041f03a85de1606,2014-11-23T01:15:19 +00:00
4116,Flood,143-14117-00,Illinois,CHILLICOTHE,908 North Second Street,,Chillicothe,61523-0000,5dda0ef9e9c85db39b9d10e011bab16e,2014-11-23T01:15:19 +00:00
4116,Flood,161-UXV24-00,Illinois,BIG ISLAND RIVER CONSERVANCY DISTRICT,2528 58th Avenue W,,Milan,61264-2050,88d8cc675619708c451622d638b1a5ac,2014-11-23T01:15:19 +00:00
4116,Flood,179-79033-00,Illinois,WASHINGTON,301 Walnut Street,,Washington,61571-0000,7dfb8771a0ff3667e64808aea07302c2,2014-11-23T01:15:19 +00:00
4116,Flood,093-U03EA-00,Illinois,OSWEGO COMMUNITY UNIT SCHOOL DISTRICT 308,71 Stonehill Road,,Oswego,60543-0000,b3714f4d5144c5ac59891b539357f8dc,2014-11-23T01:15:20 +00:00
4116,Flood,097-UTTBF-00,Illinois,NORTH SHORE SANITARY DISTRICT,14770 William Koepsel Drive,,Gurnee,60031-0000,52385efe25eb0c7429167e1b9cd0a3cc,2014-11-23T01:15:20 +00:00
