Created Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2011-07-27,4,2,1,0,0,12,10,5,4,2,0,0,0,0,1,3,5,5,30,2,14,2,1,5,1,2,7,8,10,1,1,0,2,4,3,2,51,11,4,3,19,2,4,3,4,2,0,4,1,0
2011-07-28,4,5,1,1,4,6,5,19,12,4,1,0,4,0,0,2,3,3,7,2,4,0,1,1,0,0,2,7,12,1,4,9,3,1,2,4,55,8,2,10,12,4,9,5,2,1,2,3,1,2
2011-07-29,8,12,2,3,3,6,5,6,2,2,2,7,2,1,2,6,3,3,2,1,6,2,1,4,2,12,17,14,16,4,4,25,6,2,4,9,56,6,5,5,15,8,13,12,5,0,6,3,4,8
2011-07-30,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,4,0,1,0,2,0,0,2,0,0
2011-07-31,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0
2011-08-01,2,2,0,1,2,2,3,2,1,1,0,0,1,0,1,1,0,6,1,0,4,1,0,2,0,1,5,4,5,1,0,0,0,1,2,3,118,2,3,0,4,0,3,5,1,2,3,0,0,0
2011-08-02,4,1,1,0,2,0,2,2,1,1,0,0,1,0,0,1,1,1,1,1,7,1,2,5,2,6,3,1,2,0,1,1,0,2,6,3,23,2,1,3,1,2,1,1,4,0,1,2,0,2
2011-08-03,4,1,0,2,0,3,1,5,2,3,1,1,1,0,0,1,0,1,2,0,2,1,1,0,4,1,12,2,6,3,1,6,0,7,0,6,72,2,0,4,3,1,2,1,3,1,3,4,4,3
2011-08-04,2,1,0,1,2,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,3,3,1,3,0,1,4,1,1,1,0,104,2,0,0,2,0,1,1,0,3,1,0,0,0
2011-08-05,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,2,2,0,0,1,1,0,0,0,38,0,0,0,0,0,2,2,1,1,0,0,0,2
2011-08-06,1,0,0,2,0,1,4,0,0,0,0,2,0,2,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,3
2011-08-07,2,0,1,0,3,3,0,4,2,1,0,0,2,0,0,3,2,2,1,5,1,0,0,0,0,1,3,7,15,2,2,8,3,0,2,0,10,3,12,1,6,1,1,1,4,1,3,1,0,1
2011-08-08,1,2,0,0,0,6,3,1,3,3,0,2,0,1,0,1,2,1,2,6,3,1,1,0,0,3,9,1,5,1,2,3,2,3,2,1,4,2,3,3,2,1,4,1,3,2,3,7,0,3
2011-08-09,0,0,3,1,2,1,1,0,4,1,0,1,0,1,2,1,3,3,1,1,3,0,0,1,1,0,2,3,3,2,0,1,0,1,0,1,7,1,1,0,0,0,3,1,5,1,0,1,1,2
2011-08-10,1,1,1,0,0,1,1,1,2,0,1,0,0,0,0,1,0,2,0,2,1,0,0,0,0,1,2,0,5,0,1,2,0,2,0,1,143,0,0,1,2,0,0,1,2,0,0,1,0,2
2011-08-11,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,1,5,0,0,0,0,2,2,1,0,0,0,0,0,3,2,0,1,15,1,0,1,1,0,0,1,1,1
2011-08-12,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,1,0,0,0,0,0,0,0
2011-08-13,0,1,0,0,0,0,1,1,0,2,0,0,2,0,1,1,0,1,1,0,3,0,3,0,0,1,2,0,4,0,1,1,1,1,1,0,6,0,1,1,5,1,2,0,2,0,1,0,1,0
2011-08-14,0,1,0,1,1,0,0,0,3,0,3,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
2011-08-15,0,1,1,0,1,5,1,1,1,2,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,3,0,3,0,0,1,0,2,0,1,6,0,1,0,1,0,0,2,0,0,0,0,2,1
2011-08-16,0,0,1,0,0,0,1,1,2,2,0,0,0,2,1,0,1,2,1,0,1,0,0,0,1,2,1,2,4,2,0,4,0,0,0,1,2,1,0,0,3,0,1,0,0,0,0,0,4,0
2011-08-17,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,3,1,0,0,3,1,0,0,0,8,0,0,0,2,0,0,0,0,0
2011-08-18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-08-19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-08-20,1,2,1,0,1,0,1,5,1,0,0,0,0,1,1,2,0,1,1,2,0,2,1,1,1,2,3,0,2,0,2,4,3,0,0,4,6,11,6,5,6,0,0,2,5,1,4,0,9,8
2011-08-21,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,2,0,1,2,2,0,0,0,0,1,0,0,0,1
2011-08-22,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,2,0,1,1,0,2,0,1,0,0,2,0,0,0,1,2,0,2,0,0,0,3,0,1,0,2,3
2011-08-23,7,3,2,0,2,2,6,2,4,0,1,0,0,1,1,0,2,2,3,1,1,2,0,0,0,1,0,3,7,4,2,6,1,0,0,2,39,3,2,0,9,1,0,1,3,0,0,0,3,0
2011-08-24,0,1,2,0,1,1,5,2,2,4,0,1,0,1,0,3,2,0,1,0,1,0,0,0,0,0,1,0,1,1,2,1,1,0,0,1,1,2,0,0,1,1,1,1,0,0,1,0,2,3
2011-08-25,1,0,2,1,2,2,0,2,1,2,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,2,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,2
2011-08-26,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,2,2
2011-08-27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-29,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,0,0,0,5,2,2,0,1,0,1,1,0,0,0,0
2011-08-30,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
2011-08-31,0,0,0,1,1,0,1,2,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,2,1,0,0,0,1,1
2011-09-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-02,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,1,3,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-09-03,0,0,0,0,0,0,2,2,2,0,1,0,1,0,0,0,1,2,2,0,1,0,0,0,0,1,0,0,12,0,1,0,2,5,2,1,0,0,1,0,1,0,0,0,8,0,9,0,0,0
2011-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-09-05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-09-06,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1
2011-09-07,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-08,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0
2011-09-09,2,0,0,2,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
2011-09-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2011-09-11,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-09-12,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2011-09-13,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0,1,0,1,1,0,0
2011-09-14,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,2,0,2,0,0,0,0,0
2011-09-15,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
2011-09-16,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-09-18,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2011-09-19,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,3,0,0,2,1,1,2,0,2,1,1,2,3,2,1,0,1,0,0,1,2,2,0,0,0,1,0,0,0,1,2,1,1
2011-09-20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4
2011-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0
2011-09-22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0
2011-09-24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-26,2,1,2,1,0,3,1,1,4,2,1,1,0,3,0,2,5,0,4,0,3,0,1,1,3,3,2,2,4,2,5,0,1,6,1,3,0,0,3,1,4,1,4,0,1,0,5,0,1,7
2011-09-27,0,0,3,2,1,3,2,2,2,2,0,0,0,0,0,0,1,3,2,0,1,0,0,0,1,0,2,0,1,2,2,2,3,3,1,0,2,3,4,2,2,0,1,1,1,0,2,1,0,0
2011-09-28,3,3,3,2,2,9,2,5,0,3,0,2,0,0,1,1,3,0,3,2,1,1,2,1,0,0,0,0,0,3,0,0,1,4,2,0,0,0,1,2,1,1,1,0,1,0,1,1,1,2
2011-09-29,1,0,1,0,0,1,0,0,4,1,0,1,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1
2011-09-30,3,0,2,0,0,2,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2011-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-10-02,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-10-03,1,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2011-10-04,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2011-10-05,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
2011-10-06,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-10-07,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-10-08,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-10-09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2011-10-12,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2011-10-13,1,2,1,1,1,0,4,0,0,0,0,0,0,0,1,0,2,0,1,1,1,1,0,0,1,1,2,0,0,0,0,3,0,0,0,0,1,0,1,1,0,1,2,0,0,0,1,1,0,0
2011-10-14,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,1,0,0,0,0,1,2,2,1,0,1,0
2011-10-15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
2011-10-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-10-17,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,1,0,1,1,0,2,1,0,0,0,1,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
2011-10-18,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,26,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0
2011-10-19,0,0,1,1,2,2,1,0,1,0,2,0,0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2,0
2011-10-20,3,0,1,0,3,0,7,3,0,3,1,0,1,0,0,0,3,1,1,3,1,1,0,0,2,1,0,2,1,0,0,0,0,1,1,1,0,1,5,1,0,1,0,0,1,1,0,0,0,0
2011-10-21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
2011-10-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0
2011-10-23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-10-24,0,0,2,2,3,3,0,0,1,1,1,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,2,0,0,0,0,1,0,2,0,0,2,1,3,0,0,0,0,0,1,0,0,1
2011-10-25,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
2011-10-26,0,0,2,0,0,1,1,1,2,1,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2011-10-27,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
2011-10-28,0,0,0,0,0,1,0,1,0,3,0,0,1,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,3,1
2011-10-29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-31,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,4,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2011-11-01,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,1,0
2011-11-02,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
2011-11-03,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2011-11-04,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,0,0
2011-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-11-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,2,0,1,1,0,0,1,0,2,0,1,0,0,0
2011-11-08,2,0,3,1,3,7,9,2,5,3,5,0,1,2,2,2,2,6,5,5,8,4,3,2,2,4,2,3,6,2,3,1,4,10,3,5,6,8,6,3,4,2,7,2,3,2,2,1,2,6
2011-11-09,2,2,2,1,4,4,4,1,2,3,0,0,1,5,2,10,1,2,6,5,6,1,1,1,0,0,2,2,2,2,0,2,1,5,1,1,2,1,3,1,2,1,1,1,5,2,0,2,1,1
2011-11-10,1,0,0,1,2,2,0,1,1,1,0,0,1,1,0,1,1,2,1,0,1,0,1,0,0,2,2,2,1,0,1,1,0,2,1,0,0,0,1,0,3,0,0,0,0,0,5,0,1,1
2011-11-11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2011-11-12,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2011-11-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-14,0,0,0,0,0,4,3,0,2,0,0,0,0,1,1,2,0,0,0,3,1,2,0,0,1,0,1,0,0,0,0,0,0,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2011-11-15,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2011-11-16,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,3
2011-11-17,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2011-11-18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-11-19,2,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
2011-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-21,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,2,0,0,0,1,0,0,0
2011-11-22,0,0,0,0,0,2,3,0,1,0,2,1,0,1,0,0,1,4,0,4,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,1
2011-11-23,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0
2011-11-24,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-11-25,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-11-26,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,2,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0
2011-11-27,0,0,1,0,0,0,3,1,5,0,0,0,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,2,1,6,1,0,0,3,0,0,0,0,0,0,0
2011-11-28,0,0,0,2,4,0,0,0,3,3,0,0,0,1,0,1,0,2,0,1,2,0,2,4,1,1,2,0,3,1,1,2,2,0,0,2,0,0,2,0,0,0,4,0,2,0,1,0,0,0
2011-11-29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,1,0,3,0,0,1,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
2011-11-30,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1,2,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-12-01,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2011-12-02,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
